,IDFecha,IDTipoVuelo,IDTipoTrafico,IDEmpresa,IDEquipo,IDAeropuertoOrigen,IDAeropuertoDestino,Vuelos,Pasajeros,CargaBordo,TotalSillas,TotalCarga,ID
34621,7,3,0,79,101,250,225,1,3,25.0,3,25,34621
34622,24,2,0,9,89,178,225,2,2,0.0,38,853,34622
34623,43,2,0,9,89,178,225,1,3,0.0,19,3747,34623
34624,47,2,0,9,89,178,225,3,3,0.0,57,11783,34624
34625,29,2,0,9,89,178,225,1,3,0.0,19,395,34625
34626,34,2,0,9,89,178,225,1,1,0.0,21,246,34626
34627,57,2,0,9,89,178,225,4,17,216.0,76,6416,34627
34628,26,2,0,9,89,178,225,1,1,0.0,19,443,34628
34629,39,2,0,9,89,178,225,1,1,0.0,19,3640,34629
34630,37,2,0,9,89,178,225,1,1,0.0,21,240,34630
34631,45,2,0,9,89,178,225,1,1,0.0,19,4005,34631
34632,24,3,0,68,89,178,225,1,4,0.0,4,0,34632
34633,15,3,0,68,89,178,225,1,1,0.0,1,0,34633
34634,56,3,0,70,43,178,225,1,8,50.0,8,50,34634
34635,49,3,0,29,106,178,225,2,6,144.0,6,144,34635
34636,54,3,0,52,106,178,225,1,4,14.0,4,14,34636
34637,11,3,0,75,91,178,225,1,17,0.0,17,0,34637
34638,55,3,0,47,61,178,225,1,6,100.0,6,100,34638
34639,60,3,0,44,59,475,523,1,3,100.0,3,100,34639
34640,80,3,0,44,59,773,821,1,3,0.0,3,0,34640
34641,49,3,0,76,59,178,225,1,3,0.0,3,0,34641
34642,37,3,0,29,50,178,225,1,2,75.0,2,75,34642
34643,38,3,0,29,48,178,225,2,4,134.0,4,134,34643
34644,35,3,0,29,48,178,225,1,2,67.0,2,67,34644
34645,37,3,0,29,48,178,225,1,2,75.0,2,75,34645
34646,46,3,0,29,48,178,225,2,3,154.0,3,154,34646
34647,80,3,0,34,104,773,821,1,6,0.0,6,0,34647
34648,11,3,0,6,53,178,225,1,4,45.0,4,45,34648
34649,51,3,0,29,53,178,225,3,4,136.0,4,136,34649
34650,46,3,0,29,53,178,225,1,2,78.0,2,78,34650
34651,49,3,0,29,53,178,225,1,3,66.0,3,66,34651
34652,52,3,0,29,53,178,225,2,3,121.0,3,121,34652
34653,47,3,0,29,53,178,225,1,2,72.0,2,72,34653
34654,58,3,0,29,53,178,225,2,2,350.0,2,350,34654
34655,56,3,0,29,53,178,225,1,1,169.0,1,169,34655
34656,51,3,0,70,43,256,225,1,4,0.0,4,0,34656
34657,3,3,0,44,45,256,225,1,4,0.0,4,0,34657
34658,47,3,0,63,64,256,225,1,6,0.0,6,0,34658
34659,47,3,0,66,56,256,225,1,4,15.0,4,15,34659
34660,51,3,0,0,16,256,225,1,0,0.0,0,0,34660
34661,16,3,0,10,62,256,225,1,2,0.0,2,0,34661
34662,55,3,0,70,24,256,225,3,28,630.0,28,630,34662
34663,6,3,0,75,24,256,225,1,18,9.0,18,9,34663
34664,25,3,0,34,104,256,225,1,6,0.0,6,0,34664
34665,76,3,0,64,42,800,821,1,8,0.0,8,0,34665
34666,38,3,0,50,42,204,225,1,8,0.0,8,0,34666
34667,56,3,0,50,42,204,225,1,8,0.0,8,0,34667
34668,61,3,0,45,57,502,523,1,4,0.0,4,0,34668
34669,83,0,0,9,89,800,821,1,7,5.0,19,1514,34669
34670,81,2,0,9,89,800,821,53,657,598.0,1007,86132,34670
34671,57,2,0,9,89,204,225,53,591,403.0,1007,87078,34671
34672,10,2,0,9,89,204,225,58,645,893.0,1144,13764,34672
34673,70,2,0,9,89,502,523,53,701,349.0,1007,87007,34673
34674,38,2,0,9,89,204,225,54,605,860.0,1032,12129,34674
34675,7,2,0,9,89,204,225,60,565,1354.0,1196,14360,34675
34676,36,2,0,9,89,204,225,56,518,641.0,1066,12547,34676
34677,77,2,0,9,89,800,821,55,639,1038.0,1045,91151,34677
34678,65,2,0,9,89,502,523,51,642,333.0,969,84522,34678
34679,71,2,0,9,89,502,523,55,689,691.0,1045,90081,34679
34680,82,2,0,9,89,800,821,53,640,324.0,1007,85367,34680
34681,18,2,0,9,89,204,225,59,552,4806.0,1100,13960,34681
34682,51,2,0,9,89,204,225,46,446,985.0,874,164610,34682
34683,48,2,0,9,89,204,225,41,406,243.0,779,68443,34683
34684,5,2,0,9,89,204,225,48,308,1277.0,952,11444,34684
34685,29,2,0,9,89,204,225,54,605,892.0,1027,14138,34685
34686,60,2,0,9,89,502,523,52,612,214.0,612,84770,34686
34687,20,2,0,9,89,204,225,57,544,1790.0,1090,13661,34687
34688,34,2,0,9,89,204,225,50,493,851.0,965,12560,34688
34689,30,2,0,9,89,204,225,57,570,967.0,1105,12956,34689
34690,49,2,0,9,89,204,225,42,475,468.0,798,154027,34690
34691,17,2,0,9,89,204,225,65,605,915.0,1200,15250,34691
34692,63,2,0,9,89,502,523,53,664,4595.0,1007,88295,34692
34693,8,2,0,9,89,204,225,59,552,1145.0,1157,13933,34693
34694,24,2,0,9,89,204,225,55,678,1002.0,1037,19275,34694
34695,0,2,0,9,89,204,225,74,742,866.0,1496,17923,34695
34696,6,2,0,9,89,204,225,57,531,988.0,1144,13724,34696
34697,44,2,0,9,89,204,225,40,472,1080.0,760,147147,34697
34698,4,2,0,9,89,204,225,57,407,1070.0,1133,13609,34698
34699,2,2,0,9,89,204,225,59,447,1689.0,1180,6437,34699
34700,80,2,0,9,89,800,821,55,614,2643.0,1045,89368,34700
34701,1,2,0,9,89,204,225,51,373,952.0,1006,12098,34701
34702,26,2,0,9,89,204,225,59,604,930.0,1118,21659,34702
34703,58,2,0,9,89,204,225,49,557,183.0,676,80565,34703
34704,79,2,0,9,89,800,821,56,599,522.0,1064,93155,34704
34705,64,2,0,9,89,502,523,52,574,418.0,988,86472,34705
34706,67,2,0,9,89,502,523,56,745,364.0,1064,92548,34706
34707,43,2,0,9,89,204,225,39,473,689.0,740,137717,34707
34708,75,2,0,9,89,800,821,51,538,385.0,969,83600,34708
34709,21,2,0,9,89,204,225,57,564,4631.0,1143,13705,34709
34710,59,2,0,9,89,204,225,54,604,499.0,1026,88066,34710
34711,56,2,0,9,89,204,225,56,668,289.0,1064,93467,34711
34712,45,2,0,9,89,204,225,46,467,1105.0,873,165704,34712
34713,40,2,0,9,89,204,225,57,597,1618.0,1079,205274,34713
34714,35,2,0,9,89,204,225,46,428,760.0,884,10387,34714
34715,68,2,0,9,89,502,523,57,645,1088.0,1083,92490,34715
34716,19,2,0,9,89,204,225,58,667,410.0,1102,15737,34716
34717,83,2,0,9,89,800,821,57,615,407.0,1096,91096,34717
34718,15,2,0,9,89,204,225,58,544,1214.0,1104,13799,34718
34719,66,2,0,9,89,502,523,55,666,360.0,1045,91573,34719
34720,37,2,0,9,89,204,225,51,515,1035.0,970,11411,34720
34721,72,2,0,9,89,800,821,53,669,655.0,1007,87536,34721
34722,55,2,0,9,89,204,225,36,434,193.0,683,60659,34722
34723,9,2,0,9,89,204,225,68,775,885.0,1323,15948,34723
34724,69,2,0,9,89,502,523,52,698,136.0,988,85403,34724
34725,25,2,0,9,89,204,225,52,565,1000.0,1068,12761,34725
34726,22,2,0,9,89,204,225,57,630,3740.0,1078,20787,34726
34727,62,2,0,9,89,502,523,55,694,275.0,1045,91158,34727
34728,13,2,0,9,89,204,225,52,433,1244.0,1027,12351,34728
34729,39,2,0,9,89,204,225,55,539,125.0,1045,193717,34729
34730,74,2,0,9,89,800,821,52,556,1197.0,988,411672,34730
34731,16,2,0,9,89,204,225,59,503,3820.0,1156,13922,34731
34732,33,2,0,9,89,204,225,56,520,1085.0,1045,200790,34732
34733,73,2,0,9,89,800,821,53,573,341.0,1007,87760,34733
34734,76,2,0,9,89,800,821,54,604,369.0,1026,88288,34734
34735,52,2,0,9,89,204,225,44,475,352.0,836,73140,34735
34736,41,2,0,9,89,204,225,54,564,1338.0,1019,195016,34736
34737,46,2,0,9,89,204,225,47,559,1090.0,893,166723,34737
34738,32,2,0,9,89,204,225,55,542,870.0,1066,12497,34738
34739,42,2,0,9,89,204,225,53,638,1020.0,1003,193197,34739
34740,23,2,0,9,89,204,225,58,709,887.0,963,11508,34740
34741,54,2,0,9,89,204,225,40,418,270.0,760,67503,34741
34742,78,2,0,9,89,800,821,53,602,171.0,1007,87564,34742
34743,12,2,0,9,89,204,225,61,691,574.0,1171,14151,34743
34744,28,2,0,9,89,204,225,56,595,973.0,1062,14750,34744
34745,3,2,0,9,89,204,225,61,474,1012.0,1244,14882,34745
34746,50,2,0,9,89,204,225,50,502,903.0,950,183326,34746
34747,61,2,0,9,89,502,523,51,624,174.0,969,84924,34747
34748,31,2,0,9,89,204,225,58,529,985.0,1126,13201,34748
34749,11,2,0,9,89,204,225,64,781,472.0,1269,15249,34749
34750,14,2,0,9,89,204,225,63,543,1038.0,1433,16846,34750
34751,53,2,0,9,89,204,225,32,344,295.0,608,51798,34751
34752,27,2,0,9,89,204,225,54,510,703.0,1110,13347,34752
34753,47,2,0,9,89,204,225,48,459,415.0,902,172084,34753
34754,12,3,0,68,89,204,225,3,37,0.0,37,0,34754
34755,47,3,0,68,89,204,225,1,17,0.0,17,0,34755
34756,53,3,0,70,43,204,225,1,3,30.0,3,30,34756
34757,82,2,0,20,10,800,821,1,131,0.0,144,17500,34757
34758,66,2,0,28,10,502,523,1,110,0.0,120,4074,34758
34759,50,3,0,29,106,204,225,1,3,72.0,3,72,34759
34760,54,3,0,29,106,204,225,1,1,45.0,1,45,34760
34761,28,3,0,29,106,204,225,1,3,57.0,3,57,34761
34762,68,3,0,29,106,502,523,1,1,35.0,1,35,34762
34763,78,3,0,29,106,800,821,1,4,98.0,4,98,34763
34764,19,3,0,29,106,204,225,2,4,124.0,4,124,34764
34765,43,3,0,29,106,204,225,1,2,69.0,2,69,34765
34766,79,2,0,20,11,800,821,1,113,0.0,174,19500,34766
34767,77,2,0,20,11,800,821,1,169,0.0,174,19500,34767
34768,65,2,0,28,11,502,523,1,136,0.0,150,5325,34768
34769,56,2,0,28,11,204,225,1,134,0.0,150,2798,34769
34770,57,2,0,28,11,204,225,1,123,600.0,150,2668,34770
34771,76,2,0,28,11,800,821,3,294,0.0,450,17957,34771
34772,52,3,0,70,85,204,225,1,0,80.0,0,80,34772
34773,26,3,0,63,64,204,225,1,7,0.0,7,0,34773
34774,6,2,0,40,90,204,225,2,8,0.0,60,0,34774
34775,3,2,0,40,90,204,225,2,2,0.0,60,0,34775
34776,5,2,0,40,90,204,225,4,2,0.0,120,0,34776
34777,38,3,0,52,44,204,225,1,4,24.0,4,24,34777
34778,5,2,0,9,74,204,225,1,12,36.0,18,224,34778
34779,33,3,0,29,50,204,225,1,2,76.0,2,76,34779
34780,3,2,0,20,72,204,225,31,156,0.0,1147,0,34780
34781,0,2,0,20,72,204,225,32,249,2.0,1184,21950,34781
34782,4,2,0,20,72,204,225,31,165,0.0,1147,0,34782
34783,1,2,0,20,72,204,225,29,162,51.0,1073,21950,34783
34784,5,2,0,20,72,204,225,4,111,0.0,148,0,34784
34785,6,2,0,20,72,204,225,2,62,0.0,74,0,34785
34786,2,2,0,20,72,204,225,35,176,0.0,1295,0,34786
34787,37,3,0,10,48,204,225,3,7,0.0,7,0,34787
34788,42,3,0,34,104,204,225,1,6,0.0,6,0,34788
34789,34,3,0,34,104,204,225,1,2,0.0,2,0,34789
34790,51,3,0,34,104,204,225,1,3,0.0,3,0,34790
34791,30,3,0,29,104,204,225,1,3,81.0,3,81,34791
34792,70,3,0,29,104,502,523,1,2,125.0,2,125,34792
34793,34,3,0,29,104,204,225,1,3,67.0,3,67,34793
34794,68,3,0,29,104,502,523,1,2,15.0,2,15,34794
34795,26,3,0,29,104,204,225,2,4,146.0,4,146,34795
34796,40,3,0,29,104,204,225,1,3,68.0,3,68,34796
34797,19,3,0,29,104,204,225,1,2,62.0,2,62,34797
34798,62,3,0,29,104,502,523,1,3,75.0,3,75,34798
34799,42,3,0,29,104,204,225,2,4,118.0,4,118,34799
34800,29,3,0,29,104,204,225,1,3,59.0,3,59,34800
34801,47,3,0,29,104,204,225,1,3,72.0,3,72,34801
34802,65,3,0,29,53,502,523,1,1,129.0,1,129,34802
34803,80,3,0,48,25,800,821,1,6,50.0,6,50,34803
34804,36,3,0,48,87,204,225,1,7,0.0,7,0,34804
34805,47,2,0,9,66,204,225,5,60,4.0,160,27780,34805
34806,50,2,0,9,66,204,225,5,50,124.0,160,26773,34806
34807,62,2,0,9,66,502,523,1,30,0.0,32,2592,34807
34808,60,2,0,9,66,502,523,3,66,24.0,66,7757,34808
34809,52,2,0,9,66,204,225,13,117,90.0,416,33331,34809
34810,59,2,0,9,66,204,225,3,61,1.0,96,7571,34810
34811,44,2,0,9,66,204,225,13,114,229.0,416,75079,34811
34812,42,2,0,9,66,204,225,4,63,29.0,128,23545,34812
34813,48,2,0,9,66,204,225,15,196,216.0,480,38775,34813
34814,35,2,0,9,66,204,225,3,20,0.0,92,1009,34814
34815,34,2,0,9,66,204,225,2,25,0.0,56,623,34815
34816,64,2,0,9,66,502,523,3,38,13.0,96,7122,34816
34817,36,2,0,9,66,204,225,3,34,0.0,88,963,34817
34818,65,2,0,9,66,502,523,2,40,23.0,64,4594,34818
34819,51,2,0,9,66,204,225,5,66,16.0,160,22602,34819
34820,57,2,0,9,66,204,225,4,76,25.0,128,10367,34820
34821,58,2,0,9,66,204,225,4,54,41.0,54,10248,34821
34822,55,2,0,9,66,204,225,20,255,73.0,640,51710,34822
34823,45,2,0,9,66,204,225,7,57,26.0,224,40264,34823
34824,54,2,0,9,66,204,225,18,182,100.0,576,46795,34824
34825,66,2,0,9,66,502,523,2,40,3.0,64,5346,34825
34826,69,2,0,9,66,502,523,1,29,0.0,32,2320,34826
34827,46,2,0,9,66,204,225,6,48,11.0,192,28615,34827
34828,53,2,0,9,66,204,225,19,270,240.0,608,49284,34828
34829,33,2,0,9,66,204,225,1,23,0.0,28,5292,34829
34830,43,2,0,9,66,204,225,17,206,497.0,544,96425,34830
34831,49,2,0,9,66,204,225,10,140,61.0,320,56964,34831
34832,41,2,0,9,89,243,225,1,1,0.0,19,3958,34832
34833,38,2,0,9,89,243,225,2,4,0.0,42,486,34833
34834,39,2,0,9,89,243,225,6,8,5002.0,114,23619,34834
34835,43,2,0,9,89,243,225,1,1,0.0,19,4158,34835
34836,40,2,0,9,89,243,225,5,14,0.0,95,19865,34836
34837,44,3,0,52,106,243,225,1,5,25.0,5,25,34837
34838,53,3,0,52,106,243,225,1,2,6.0,2,6,34838
34839,40,3,0,63,93,243,225,1,1,0.0,1,0,34839
34840,25,3,0,29,104,243,225,1,2,75.0,2,75,34840
34841,25,2,0,71,16,216,225,1,0,3220.0,19,5000,34841
34842,64,3,0,70,43,499,523,2,8,0.0,8,0,34842
34843,44,3,0,79,106,201,225,1,2,0.0,2,0,34843
34844,45,3,0,76,106,201,225,1,2,0.0,2,0,34844
34845,19,2,0,71,16,201,225,1,0,3150.0,8,5000,34845
34846,38,3,0,10,62,201,225,1,2,0.0,2,0,34846
34847,36,3,0,10,62,201,225,1,2,0.0,2,0,34847
34848,12,3,0,32,65,201,225,1,8,0.0,8,0,34848
34849,53,3,0,74,104,201,225,1,2,0.0,2,0,34849
34850,70,3,0,32,86,499,523,1,2,0.0,2,0,34850
34851,19,3,0,11,48,226,225,1,2,60.0,2,60,34851
34852,17,3,0,11,48,226,225,1,2,60.0,2,60,34852
34853,16,3,0,11,53,226,225,1,1,140.0,1,140,34853
34854,18,3,0,11,53,226,225,1,2,60.0,2,60,34854
34855,42,3,0,11,53,226,225,1,0,460.0,0,460,34855
34856,30,3,0,29,50,234,225,1,3,81.0,3,81,34856
34857,28,3,0,29,50,234,225,2,4,114.0,4,114,34857
34858,29,3,0,29,50,234,225,1,2,59.0,2,59,34858
34859,26,3,0,29,50,234,225,1,2,73.0,2,73,34859
34860,25,3,0,29,50,234,225,2,5,150.0,5,150,34860
34861,32,3,0,29,50,234,225,1,2,72.0,2,72,34861
34862,27,3,0,29,50,234,225,1,2,66.0,2,66,34862
34863,35,3,0,29,48,234,225,2,4,134.0,4,134,34863
34864,34,3,0,29,48,234,225,1,2,67.0,2,67,34864
34865,36,3,0,29,48,234,225,1,2,59.0,2,59,34865
34866,17,3,0,29,53,234,225,2,4,146.0,4,146,34866
34867,40,3,0,29,53,234,225,1,2,68.0,2,68,34867
34868,25,3,0,29,53,234,225,1,2,75.0,2,75,34868
34869,23,3,0,29,53,234,225,4,8,272.0,8,272,34869
34870,19,3,0,29,53,234,225,3,6,186.0,6,186,34870
34871,39,3,0,29,53,234,225,1,2,67.0,2,67,34871
34872,28,3,0,29,53,234,225,1,2,57.0,2,57,34872
34873,41,3,0,29,53,234,225,1,2,69.0,2,69,34873
34874,30,3,0,29,53,234,225,1,3,81.0,3,81,34874
34875,21,3,0,29,53,234,225,1,2,55.0,2,55,34875
34876,22,3,0,29,53,234,225,4,9,227.0,9,227,34876
34877,24,3,0,29,53,234,225,1,2,65.0,2,65,34877
34878,31,3,0,29,53,234,225,1,2,59.0,2,59,34878
34879,20,3,0,29,53,234,225,1,2,60.0,2,60,34879
34880,72,3,0,42,89,849,821,1,1,0.0,1,0,34880
34881,36,2,0,9,89,253,225,9,20,0.0,172,2023,34881
34882,24,2,0,9,89,253,225,2,2,0.0,38,540,34882
34883,72,3,0,68,89,849,821,1,0,0.0,0,0,34883
34884,58,3,0,68,89,253,225,3,2,0.0,2,0,34884
34885,50,3,0,70,43,253,225,1,6,0.0,6,0,34885
34886,66,3,0,76,106,551,523,3,8,76.0,8,76,34886
34887,62,3,0,76,106,551,523,1,3,32.0,3,32,34887
34888,58,3,0,0,17,253,225,1,0,175.0,0,175,34888
34889,40,3,0,0,17,253,225,1,1,0.0,1,0,34889
34890,81,3,0,47,61,849,821,1,0,0.0,0,0,34890
34891,36,2,0,9,74,253,225,2,4,0.0,35,415,34891
34892,66,3,0,68,75,551,523,1,0,0.0,0,0,34892
34893,76,3,0,24,53,849,821,1,3,0.0,3,0,34893
34894,68,3,0,76,53,551,523,1,2,30.0,2,30,34894
34895,63,3,0,84,89,503,523,1,0,0.0,0,0,34895
34896,45,2,0,9,89,205,225,2,3,0.0,38,7988,34896
34897,24,2,0,9,89,205,225,2,2,0.0,38,1068,34897
34898,35,2,0,9,89,205,225,7,8,0.0,143,1665,34898
34899,41,2,0,9,89,205,225,2,4,0.0,38,7975,34899
34900,47,2,0,9,89,205,225,2,5,0.0,37,7250,34900
34901,38,2,0,9,89,205,225,3,4,0.0,60,699,34901
34902,46,2,0,9,89,205,225,1,1,0.0,19,4098,34902
34903,34,2,0,9,89,205,225,2,2,0.0,42,485,34903
34904,31,3,0,66,106,205,225,1,4,0.0,4,0,34904
34905,33,3,0,66,106,205,225,1,2,100.0,2,100,34905
34906,33,3,0,10,62,205,225,1,2,0.0,2,0,34906
34907,34,3,0,10,62,205,225,1,2,0.0,2,0,34907
34908,38,3,0,10,62,205,225,1,2,0.0,2,0,34908
34909,36,3,0,10,62,205,225,1,2,0.0,2,0,34909
34910,26,3,0,55,62,205,225,1,2,0.0,2,0,34910
34911,30,3,0,66,104,205,225,1,1,1.0,1,1,34911
34912,26,3,0,66,104,205,225,1,2,100.0,2,100,34912
34913,61,3,0,64,42,504,523,1,5,100.0,5,100,34913
34914,26,3,0,32,42,206,225,1,6,0.0,6,0,34914
34915,43,3,0,50,42,206,225,1,6,0.0,6,0,34915
34916,78,3,0,45,57,802,821,1,8,0.0,8,0,34916
34917,62,3,0,45,57,504,523,1,8,0.0,8,0,34917
34918,16,2,0,9,89,206,225,1,6,47.0,18,219,34918
34919,19,2,0,9,89,206,225,1,19,30.0,19,238,34919
34920,53,2,0,9,89,206,225,1,0,0.0,16,1834,34920
34921,52,3,0,70,43,206,225,1,7,50.0,7,50,34921
34922,25,3,0,66,106,206,225,1,2,100.0,2,100,34922
34923,37,3,0,66,106,206,225,1,1,200.0,1,200,34923
34924,21,3,0,66,106,206,225,1,2,100.0,2,100,34924
34925,49,3,0,29,106,206,225,2,4,142.0,4,142,34925
34926,53,3,0,29,106,206,225,2,2,391.0,2,391,34926
34927,24,3,0,29,106,206,225,3,6,195.0,6,195,34927
34928,54,3,0,29,106,206,225,3,3,80.0,3,80,34928
34929,47,3,0,29,106,206,225,4,9,273.0,9,273,34929
34930,46,3,0,29,106,206,225,1,2,78.0,2,78,34930
34931,26,3,0,29,106,206,225,2,4,146.0,4,146,34931
34932,62,3,0,29,106,504,523,16,28,1343.0,28,1343,34932
34933,57,3,0,29,106,206,225,1,3,0.0,3,0,34933
34934,49,3,0,45,64,206,225,1,8,0.0,8,0,34934
34935,51,3,0,32,65,206,225,1,8,0.0,8,0,34935
34936,43,3,0,4,61,206,225,1,1,0.0,1,0,34936
34937,75,3,0,76,52,802,821,1,3,20.0,3,20,34937
34938,33,3,0,29,50,206,225,15,30,1140.0,30,1140,34938
34939,17,3,0,29,50,206,225,3,6,219.0,6,219,34939
34940,34,3,0,29,50,206,225,1,2,67.0,2,67,34940
34941,28,3,0,29,50,206,225,8,16,456.0,16,456,34941
34942,37,3,0,29,50,206,225,14,28,1050.0,28,1050,34942
34943,32,3,0,29,50,206,225,1,2,72.0,2,72,34943
34944,25,3,0,29,50,206,225,8,17,600.0,17,600,34944
34945,18,3,0,29,50,206,225,1,2,75.0,2,75,34945
34946,27,3,0,29,50,206,225,16,32,1056.0,32,1056,34946
34947,29,3,0,29,50,206,225,1,2,59.0,2,59,34947
34948,31,3,0,29,50,206,225,4,8,230.0,8,230,34948
34949,26,3,0,29,50,206,225,1,2,73.0,2,73,34949
34950,30,3,0,29,50,206,225,12,25,818.0,25,818,34950
34951,33,3,0,70,24,206,225,1,4,110.0,4,110,34951
34952,2,3,0,70,24,206,225,1,6,100.0,6,100,34952
34953,30,3,0,75,24,206,225,2,6,0.0,6,0,34953
34954,42,3,0,29,48,206,225,4,6,234.0,6,234,34954
34955,38,3,0,29,48,206,225,10,20,670.0,20,670,34955
34956,36,3,0,29,48,206,225,24,48,1416.0,48,1416,34956
34957,34,3,0,29,48,206,225,7,14,469.0,14,469,34957
34958,46,3,0,29,48,206,225,5,6,382.0,6,382,34958
34959,39,3,0,29,48,206,225,2,3,134.0,3,134,34959
34960,43,3,0,29,48,206,225,8,9,545.0,9,545,34960
34961,41,3,0,29,48,206,225,2,3,137.0,3,137,34961
34962,45,3,0,29,48,206,225,5,10,345.0,10,345,34962
34963,44,3,0,29,48,206,225,5,6,335.0,6,335,34963
34964,40,3,0,29,48,206,225,4,5,257.0,5,257,34964
34965,37,3,0,29,48,206,225,1,2,75.0,2,75,34965
34966,35,3,0,29,48,206,225,19,38,1273.0,38,1273,34966
34967,52,3,0,3,104,206,225,1,3,0.0,3,0,34967
34968,26,3,0,34,104,206,225,1,5,0.0,5,0,34968
34969,68,3,0,34,104,504,523,1,4,0.0,4,0,34969
34970,14,3,0,34,104,206,225,1,4,0.0,4,0,34970
34971,73,3,0,34,104,802,821,1,6,0.0,6,0,34971
34972,69,3,0,34,104,504,523,1,2,0.0,2,0,34972
34973,42,3,0,34,104,206,225,1,1,0.0,1,0,34973
34974,56,3,0,34,104,206,225,1,6,0.0,6,0,34974
34975,32,3,0,34,104,206,225,1,3,0.0,3,0,34975
34976,36,3,0,66,104,206,225,1,1,0.0,1,0,34976
34977,43,3,0,66,104,206,225,1,2,0.0,2,0,34977
34978,62,3,0,29,104,504,523,1,2,115.0,2,115,34978
34979,36,3,0,29,53,206,225,4,8,236.0,8,236,34979
34980,27,3,0,29,53,206,225,9,18,594.0,18,594,34980
34981,46,3,0,29,53,206,225,2,4,154.0,4,154,34981
34982,29,3,0,29,53,206,225,10,20,590.0,20,590,34982
34983,39,3,0,29,53,206,225,5,6,335.0,6,335,34983
34984,64,3,0,29,53,504,523,11,17,939.0,17,939,34984
34985,40,3,0,29,53,206,225,11,12,698.0,12,698,34985
34986,47,3,0,29,53,206,225,12,24,809.0,24,809,34986
34987,20,3,0,29,53,206,225,7,14,420.0,14,420,34987
34988,51,3,0,29,53,206,225,9,11,458.0,11,458,34988
34989,49,3,0,29,53,206,225,8,15,414.0,15,414,34989
34990,53,3,0,29,53,206,225,11,11,1075.0,11,1075,34990
34991,32,3,0,29,53,206,225,5,10,332.0,10,332,34991
34992,54,3,0,29,53,206,225,16,16,500.0,16,500,34992
34993,56,3,0,29,53,206,225,8,15,381.0,15,381,34993
34994,48,3,0,29,53,206,225,16,41,1047.0,41,1047,34994
34995,65,3,0,29,53,504,523,2,4,125.0,4,125,34995
34996,18,3,0,29,53,206,225,11,22,825.0,22,825,34996
34997,50,3,0,29,53,206,225,12,26,710.0,26,710,34997
34998,25,3,0,29,53,206,225,14,29,1050.0,29,1050,34998
34999,30,3,0,29,53,206,225,3,7,215.0,7,215,34999
35000,55,3,0,29,53,206,225,11,12,204.0,12,204,35000
35001,61,3,0,29,53,504,523,27,40,1987.0,40,1987,35001
35002,17,3,0,29,53,206,225,7,14,511.0,14,511,35002
35003,26,3,0,29,53,206,225,7,14,511.0,14,511,35003
35004,59,3,0,29,53,206,225,10,14,573.0,14,573,35004
35005,24,3,0,29,53,206,225,29,58,1885.0,58,1885,35005
35006,23,3,0,29,53,206,225,31,62,2108.0,62,2108,35006
35007,63,3,0,29,53,504,523,16,24,1123.0,24,1123,35007
35008,57,3,0,29,53,206,225,16,29,1239.0,29,1239,35008
35009,58,3,0,29,53,206,225,16,18,1372.0,18,1372,35009
35010,28,3,0,29,53,206,225,8,16,456.0,16,456,35010
35011,31,3,0,29,53,206,225,4,8,230.0,8,230,35011
35012,60,3,0,29,53,504,523,22,36,1173.0,36,1173,35012
35013,19,3,0,29,53,206,225,11,22,682.0,22,682,35013
35014,21,3,0,29,53,206,225,10,20,550.0,20,550,35014
35015,52,3,0,29,53,206,225,19,23,1129.0,23,1129,35015
35016,22,3,0,29,53,206,225,16,33,887.0,33,887,35016
35017,41,3,0,29,53,206,225,6,7,409.0,7,409,35017
35018,19,3,0,29,106,221,225,1,2,62.0,2,62,35018
35019,69,3,0,29,106,519,523,1,2,115.0,2,115,35019
35020,24,3,0,29,106,221,225,1,2,65.0,2,65,35020
35021,26,3,0,29,50,221,225,1,2,73.0,2,73,35021
35022,25,3,0,29,50,221,225,1,2,75.0,2,75,35022
35023,29,3,0,34,104,221,225,1,6,0.0,6,0,35023
35024,26,3,0,29,53,221,225,5,10,365.0,10,365,35024
35025,18,3,0,29,53,221,225,3,6,225.0,6,225,35025
35026,24,3,0,29,53,221,225,6,12,390.0,12,390,35026
35027,25,3,0,29,53,221,225,4,9,300.0,9,300,35027
35028,17,3,0,29,53,221,225,2,4,146.0,4,146,35028
35029,23,3,0,29,53,221,225,9,18,612.0,18,612,35029
35030,19,3,0,29,53,221,225,4,8,248.0,8,248,35030
35031,21,3,0,29,53,221,225,5,10,275.0,10,275,35031
35032,20,3,0,29,53,221,225,5,10,300.0,10,300,35032
35033,22,3,0,29,53,221,225,7,15,392.0,15,392,35033
35034,53,3,0,29,106,224,225,3,3,572.0,3,572,35034
35035,54,3,0,29,106,224,225,1,1,25.0,1,25,35035
35036,52,3,0,34,104,224,225,1,4,0.0,4,0,35036
35037,54,3,0,29,53,224,225,16,16,552.0,16,552,35037
35038,22,3,0,29,53,224,225,2,5,117.0,5,117,35038
35039,51,3,0,29,53,224,225,19,23,1094.0,23,1094,35039
35040,53,3,0,29,53,224,225,29,29,2772.0,29,2772,35040
35041,52,3,0,29,53,224,225,36,48,2009.0,48,2009,35041
35042,23,3,0,29,53,224,225,1,2,68.0,2,68,35042
35043,24,3,0,0,16,245,225,1,0,1200.0,0,1200,35043
35044,40,3,0,32,65,245,225,1,3,0.0,3,0,35044
35045,1,3,0,34,104,245,225,1,6,0.0,6,0,35045
